Date,Team,Block,Plot,Treatment,Seed_Source,Plant_Number,Species_Code,Group_Number,Height_cm,Width_cm,Notes,AliveMissingDead,Number_Flowers,Veg_State,Flowering,DripRow,BufferZone,Survey_Season,PositionID,Replaced
2020-05-13,"KS, PT",3,1,exclusion,Xeric,52,ENCCAL,4,92,75,NA,A,71,NA,Flowering,0,0,May2020,1916,Not Replaced
2020-05-13,"KS, PT",3,1,exclusion,Xeric,53,ARTCAL,3,70,50,NA,A,NA,NA,Not Flowering,0,0,May2020,1917,Not Replaced
2020-05-13,"KS, PT",3,1,exclusion,Xeric,54,ERIFAS,4,22,18,NA,A,NA,NA,Not Flowering,0,0,May2020,1918,Not Replaced
2020-05-13,"KS, PT",3,1,exclusion,Xeric,55,ENCCAL,1,65,64,NA,A,64,NA,Flowering,0,0,May2020,1919,Not Replaced
2020-05-13,"KS, PT",3,1,exclusion,Xeric,57,ERIFAS,3,59,41,NA,A,NA,NA,Not Flowering,0,0,May2020,1921,Not Replaced
2020-05-13,"KS, PT",3,1,exclusion,Xeric,58,ARTCAL,1,72,29,NA,A,NA,NA,Not Flowering,0,0,May2020,1922,Not Replaced
2021-05-04,"MP, KM",1,1,exclusion,Xeric,15,ENCCAL,2,113,142,NA,A,5,NA,Flowering,0,0,May2021,1015,Not Replaced
2021-05-04,"MP, KM",1,1,exclusion,Xeric,17,ARTCAL,3,65,96,NA,A,0,NA,Not Flowering,0,0,May2021,1017,Not Replaced
2021-05-04,"MP, KM",1,1,exclusion,Xeric,19,ENCCAL,2,129,195,NA,A,11,NA,Flowering,0,0,May2021,1019,Not Replaced
2021-05-04,"MP, KM",1,1,exclusion,Xeric,20,SALMEL,2,7,12,NA,A,0,NA,Not Flowering,0,0,May2021,1020,Not Replaced
2021-05-04,"MP, KM",1,1,exclusion,Xeric,21,ERIFAS,2,45,95,NA,A,9984,NA,Flowering,0,0,May2021,1021,Not Replaced
2021-05-04,"MP, KM",1,1,exclusion,Xeric,22,ARTCAL,2,48,54,NA,A,0,NA,Not Flowering,0,0,May2021,1022,Not Replaced
2021-05-04,"MP, KM",1,1,exclusion,Xeric,28,ERIFAS,2,17,41,NA,A,338,NA,Flowering,0,0,May2021,1028,Not Replaced
2021-05-04,"MP, KM",1,1,exclusion,Xeric,29,SALMEL,3,92,41,NA,A,0,NA,Not Flowering,0,0,May2021,1029,Not Replaced
2021-05-04,"MP, KM",1,1,exclusion,Xeric,30,ENCCAL,3,84,114,NA,A,22,NA,Flowering,0,0,May2021,1030,Not Replaced
2021-05-04,"MP, KM",1,1,exclusion,Xeric,31,ERIFAS,2,14,28,NA,A,69,NA,Flowering,0,0,May2021,1031,Not Replaced
2021-05-04,"MP, KM",1,1,exclusion,Xeric,32,ARTCAL,2,77,35,NA,A,0,NA,Not Flowering,0,0,May2021,1032,Not Replaced
2021-05-04,"MP, KM",1,1,exclusion,Xeric,33,ENCCAL,2,85,155,NA,A,29,NA,Flowering,0,0,May2021,1033,Not Replaced
2021-05-04,"MP, KM",1,1,exclusion,Xeric,39,ENCCAL,1,63,77,NA,A,7,NA,Flowering,0,0,May2021,1039,Not Replaced
2021-05-04,"MP, KM",1,1,exclusion,Xeric,40,SALMEL,1,44,16,NA,A,0,NA,Not Flowering,0,0,May2021,1040,Not Replaced
2021-05-04,"MP, KM",1,1,exclusion,Xeric,41,ERIFAS,4,50,49,NA,A,592,NA,Flowering,0,0,May2021,1041,Not Replaced
2021-05-04,"MP, KM",1,1,exclusion,Xeric,42,ARTCAL,1,51,44,NA,A,0,NA,Not Flowering,0,0,May2021,1042,Not Replaced
2021-05-04,"MP, KM",1,1,exclusion,Xeric,43,SALMEL,1,46,18,NA,A,0,NA,Not Flowering,0,0,May2021,1043,Not Replaced
2021-05-04,"MP, KM",1,1,exclusion,Xeric,44,ENCCAL,4,70,85,NA,A,5,NA,Flowering,0,0,May2021,1044,Not Replaced
2021-05-04,"MP, KM",1,1,exclusion,Xeric,45,ARTCAL,1,78,81,NA,A,0,NA,Not Flowering,0,0,May2021,1045,Not Replaced
2021-05-04,"MP, KM",1,1,exclusion,Xeric,46,ERIFAS,1,4,2,NA,D,0,NA,Not Flowering,0,0,May2021,1046,Not Replaced
2021-05-04,"MP, KM",1,1,exclusion,Xeric,51,ARTCAL,1,40,93,NA,A,0,NA,Not Flowering,0,0,May2021,1051,Not Replaced
2021-05-04,"MP, KM",1,1,exclusion,Xeric,53,SALMEL,1,29,6,NA,A,0,NA,Not Flowering,0,0,May2021,1053,Not Replaced
2021-05-04,"MP, KM",1,1,exclusion,Xeric,54,ENCCAL,4,59,101,NA,A,30,NA,Flowering,0,0,May2021,1054,Not Replaced
2021-05-04,"MP, KM",1,1,exclusion,Xeric,55,ERIFAS,4,22,41,NA,A,54,NA,Flowering,0,0,May2021,1055,Not Replaced
2021-05-04,"MP, KM",1,1,exclusion,Xeric,56,ARTCAL,4,56,80,NA,A,0,NA,Not Flowering,0,0,May2021,1056,Not Replaced
2021-05-04,"MP, KM",1,1,exclusion,Xeric,58,ENCCAL,3,70,113,NA,A,32,NA,Flowering,0,0,May2021,1058,Not Replaced
2021-05-04,"MP, KM",1,2,ambient,Mesic,22,ENCCAL,3,70,93,NA,A,49,NA,Flowering,0,0,May2021,1094,Not Replaced
2021-05-04,"MP, KM",1,2,ambient,Mesic,32,ENCCAL,4,82,88,NA,A,31,NA,Flowering,0,0,May2021,1104,Not Replaced
2021-05-04,"MP, KM",1,2,ambient,Mesic,34,SALMEL,3,79,41,NA,A,1430,NA,Flowering,0,0,May2021,1106,Not Replaced
2021-05-04,"MP, KM",1,2,ambient,Mesic,43,ERIFAS,4,51,75,NA,A,156,NA,Flowering,0,0,May2021,1115,Not Replaced
2021-05-04,"MP, KM",1,2,ambient,Mesic,44,SALMEL,4,59,25,NA,A,130,NA,Flowering,0,0,May2021,1116,Not Replaced
2021-05-04,"MP, KM",1,2,ambient,Mesic,46,ENCCAL,4,69,87,NA,A,25,NA,Flowering,0,0,May2021,1118,Not Replaced
2021-05-04,"MP, KM",1,2,ambient,Mesic,51,ARTCAL,4,38,48,NA,A,0,NA,Not Flowering,0,0,May2021,1123,Not Replaced
2021-05-04,"MP, KM",1,2,ambient,Mesic,55,ENCCAL,3,61,83,NA,A,24,NA,Flowering,0,0,May2021,1127,Not Replaced
2021-05-04,"MP, KM",1,2,ambient,Mesic,57,ERIFAS,4,22,77,NA,A,1352,NA,Flowering,0,0,May2021,1129,Not Replaced
2021-05-04,"MP, KM",1,2,ambient,Mesic,58,SALMEL,4,32,15,NA,A,0,NA,Not Flowering,0,0,May2021,1130,Not Replaced
2021-05-04,"MP, KM",1,5,ambient,Xeric,15,SALMEL,1,36,30,NA,A,0,NA,Not Flowering,0,0,May2021,1159,Not Replaced
2021-05-04,"MP, KM",1,5,ambient,Xeric,17,ENCCAL,2,111,182,NA,A,13,NA,Flowering,0,0,May2021,1161,Not Replaced
2021-05-04,"MP, KM",1,5,ambient,Xeric,22,ENCCAL,2,77,142,NA,A,36,NA,Flowering,0,0,May2021,1166,Not Replaced
2021-05-04,"MP, KM",1,5,ambient,Xeric,31,ENCCAL,3,84,94,NA,A,21,NA,Flowering,0,0,May2021,1175,Not Replaced
2021-05-04,"MP, KM",1,5,ambient,Xeric,34,SALMEL,2,20,24,NA,A,0,NA,Not Flowering,0,0,May2021,1178,Not Replaced
2021-05-04,"MP, KM",1,5,ambient,Xeric,41,ENCCAL,2,103,145,NA,A,21,NA,Flowering,0,0,May2021,1185,Not Replaced
2021-05-04,"MP, KM",1,5,ambient,Xeric,43,ARTCAL,1,59,70,NA,A,0,NA,Not Flowering,0,0,May2021,1187,Not Replaced
2021-05-04,"MP, KM",1,5,ambient,Xeric,44,SALMEL,1,25,17,NA,A,0,NA,Not Flowering,0,0,May2021,1188,Not Replaced
2021-05-04,"MP, KM",1,5,ambient,Xeric,45,ENCCAL,2,77,105,NA,A,6,NA,Flowering,0,0,May2021,1189,Not Replaced
2021-05-04,"MP, KM",1,5,ambient,Xeric,52,ENCCAL,4,5,3.5,NA,A,0,NA,Not Flowering,0,0,May2021,1196,Not Replaced
2021-05-04,"MP, KM",1,5,ambient,Xeric,54,SALMEL,2,55,30,NA,A,0,NA,Not Flowering,0,0,May2021,1198,Not Replaced
2021-05-04,"MP, KM",1,5,ambient,Xeric,55,ENCCAL,3,62,97,NA,A,6,NA,Flowering,0,0,May2021,1199,Not Replaced
2021-05-04,"MP, KM",1,5,ambient,Xeric,58,ARTCAL,2,54,67,NA,A,0,NA,Not Flowering,0,0,May2021,1202,Not Replaced
2021-05-04,"MP, KM",1,6,irrigation,Mesic,16,ENCCAL,2,94,137,NA,A,56,NA,Flowering,0,0,May2021,1232,Not Replaced
2021-05-04,"MP, KM",1,6,irrigation,Mesic,17,ARTCAL,4,97,113,NA,A,0,NA,Not Flowering,0,0,May2021,1233,Not Replaced
2021-05-04,"MP, KM",1,6,irrigation,Mesic,18,SALMEL,2,0,0,NA,M,0,NA,Not Flowering,0,0,May2021,1234,Not Replaced
2021-05-04,"MP, KM",1,6,irrigation,Mesic,19,ENCCAL,1,101,202,NA,A,71,NA,Flowering,0,0,May2021,1235,Not Replaced
2021-05-04,"MP, KM",1,6,irrigation,Mesic,21,SALMEL,2,87,130,NA,A,5467,NA,Flowering,0,0,May2021,1237,Not Replaced
2021-05-04,"MP, KM",1,6,irrigation,Mesic,22,ARTCAL,4,68,86,NA,A,0,NA,Not Flowering,0,0,May2021,1238,Not Replaced
2021-05-04,"MP, KM",1,6,irrigation,Mesic,27,ARTCAL,4,78,100,NA,A,0,NA,Not Flowering,0,0,May2021,1243,Not Replaced
2021-05-04,"MP, KM",1,6,irrigation,Mesic,28,SALMEL,1,28,18,NA,A,0,NA,Not Flowering,0,0,May2021,1244,Not Replaced
2021-05-04,"MP, KM",1,6,irrigation,Mesic,30,ENCCAL,1,88,175,NA,A,63,NA,Flowering,0,0,May2021,1246,Not Replaced
2021-05-04,"MP, KM",1,6,irrigation,Mesic,31,ARTCAL,3,82,89,NA,A,0,NA,Not Flowering,0,0,May2021,1247,Not Replaced
2021-05-04,"MP, KM",1,6,irrigation,Mesic,33,ENCCAL,4,116,170,NA,A,40,NA,Flowering,0,0,May2021,1249,Not Replaced
2021-05-04,"MP, KM",1,6,irrigation,Mesic,40,ENCCAL,3,88,184,NA,A,23,NA,Flowering,0,0,May2021,1256,Not Replaced
2021-05-04,"MP, KM",1,6,irrigation,Mesic,42,ARTCAL,1,41,69,NA,A,0,NA,Not Flowering,0,0,May2021,1258,Not Replaced
2021-05-04,"MP, KM",1,6,irrigation,Mesic,44,ENCCAL,2,79,142,NA,A,93,NA,Flowering,0,0,May2021,1260,Not Replaced
2021-05-04,"MP, KM",1,6,irrigation,Mesic,46,SALMEL,1,95,63,NA,A,3547,NA,Flowering,0,0,May2021,1262,Not Replaced
2021-05-04,"MP, KM",1,6,irrigation,Mesic,51,ARTCAL,3,82,76,NA,A,0,NA,Not Flowering,0,0,May2021,1267,Not Replaced
2021-05-04,"MP, KM",1,6,irrigation,Mesic,53,ERIFAS,4,48,86,NA,A,1880,NA,Flowering,0,0,May2021,1269,Not Replaced
2021-05-04,"MP, KM",1,6,irrigation,Mesic,54,ENCCAL,2,89,125,NA,A,62,NA,Flowering,0,0,May2021,1270,Not Replaced
2021-05-04,"MP, KM",1,6,irrigation,Mesic,55,SALMEL,3,17,7,NA,A,0,NA,Not Flowering,0,0,May2021,1271,Not Replaced
2021-05-04,"MP, KM",1,6,irrigation,Mesic,56,ARTCAL,3,47,52,NA,A,0,NA,Not Flowering,0,0,May2021,1272,Not Replaced
2021-05-04,"MP, KM",1,6,irrigation,Mesic,58,ENCCAL,4,92,146,NA,A,37,NA,Flowering,0,0,May2021,1274,Not Replaced
2021-05-04,"MP, KM",1,7,exclusion,Mesic,15,SALMEL,4,30,16,NA,A,0,NA,Not Flowering,0,0,May2021,1303,Not Replaced
2021-05-04,"MP, KM",1,7,exclusion,Mesic,16,ARTCAL,3,94,64,NA,A,0,NA,Not Flowering,0,0,May2021,1304,Not Replaced
2021-05-04,"MP, KM",1,7,exclusion,Mesic,17,ENCCAL,4,71,85,NA,A,6,NA,Flowering,0,0,May2021,1305,Not Replaced
2021-05-04,"MP, KM",1,7,exclusion,Mesic,19,SALMEL,4,48,49,NA,A,0,NA,Not Flowering,0,0,May2021,1307,Not Replaced
2021-05-04,"MP, KM",1,7,exclusion,Mesic,20,ARTCAL,2,54,46,NA,A,0,NA,Not Flowering,0,0,May2021,1308,Not Replaced
2021-05-04,"MP, KM",1,7,exclusion,Mesic,21,ERIFAS,3,25,60,NA,A,6780,NA,Flowering,0,0,May2021,1309,Not Replaced
2021-05-04,"MP, KM",1,7,exclusion,Mesic,22,ENCCAL,3,0,0,NA,M,0,NA,Not Flowering,0,0,May2021,1310,Not Replaced
2021-05-04,"MP, KM",1,7,exclusion,Mesic,27,ERIFAS,2,55,22,NA,A,102,NA,Flowering,0,0,May2021,1315,Not Replaced
2021-05-04,"MP, KM",1,7,exclusion,Mesic,28,ENCCAL,4,93,57,NA,A,4,NA,Flowering,0,0,May2021,1316,Not Replaced
2021-05-04,"MP, KM",1,7,exclusion,Mesic,29,SALMEL,3,48,17,NA,A,0,NA,Not Flowering,0,0,May2021,1317,Not Replaced
2021-05-04,"MP, KM",1,7,exclusion,Mesic,30,ARTCAL,4,100,110,NA,A,0,NA,Not Flowering,0,0,May2021,1318,Not Replaced
2021-05-04,"MP, KM",1,7,exclusion,Mesic,31,ENCCAL,3,68,59,NA,A,0,NA,Not Flowering,0,0,May2021,1319,Not Replaced
2021-05-04,"MP, KM",1,7,exclusion,Mesic,32,ERIFAS,4,25,74,NA,A,2875,NA,Flowering,0,0,May2021,1320,Not Replaced
2021-05-04,"MP, KM",1,7,exclusion,Mesic,33,ARTCAL,2,38,80,NA,A,0,NA,Not Flowering,0,0,May2021,1321,Not Replaced
2021-05-04,"MP, KM",1,7,exclusion,Mesic,39,SALMEL,1,15,5.5,NA,A,0,NA,Not Flowering,0,0,May2021,1327,Not Replaced
2021-05-04,"MP, KM",1,7,exclusion,Mesic,40,ARTCAL,2,48,39,NA,A,0,NA,Not Flowering,0,0,May2021,1328,Not Replaced
2021-05-04,"MP, KM",1,7,exclusion,Mesic,41,ERIFAS,2,8,15,NA,A,0,NA,Not Flowering,0,0,May2021,1329,Not Replaced
2021-05-04,"MP, KM",1,7,exclusion,Mesic,42,ENCCAL,3,63,56,NA,A,1,NA,Flowering,0,0,May2021,1330,Not Replaced
2021-05-04,"MP, KM",1,7,exclusion,Mesic,43,ARTCAL,3,104,87,NA,A,0,NA,Not Flowering,0,0,May2021,1331,Not Replaced
2021-05-04,"MP, KM",1,7,exclusion,Mesic,44,SALMEL,4,40,18,NA,A,0,NA,Not Flowering,0,0,May2021,1332,Not Replaced
2021-05-04,"MP, KM",1,7,exclusion,Mesic,45,ENCCAL,1,76,103,NA,A,2,NA,Flowering,0,0,May2021,1333,Not Replaced
2021-05-04,"MP, KM",1,7,exclusion,Mesic,46,ERIFAS,4,38,98,NA,A,6480,NA,Flowering,0,0,May2021,1334,Not Replaced
2021-05-04,"MP, KM",1,7,exclusion,Mesic,51,ERIFAS,3,31,100,NA,A,1386,NA,Flowering,0,0,May2021,1339,Not Replaced
2021-05-04,"MP, KM",1,7,exclusion,Mesic,52,ENCCAL,1,79,48,NA,A,3,NA,Flowering,0,0,May2021,1340,Not Replaced
2021-05-04,"MP, KM",1,7,exclusion,Mesic,53,ARTCAL,4,78,62,NA,A,0,NA,Not Flowering,0,0,May2021,1341,Not Replaced
2021-05-04,"MP, KM",1,7,exclusion,Mesic,54,SALMEL,4,42,8,NA,A,0,NA,Not Flowering,0,0,May2021,1342,Not Replaced
2021-05-04,"MP, KM",1,7,exclusion,Mesic,55,ENCCAL,2,79,51,NA,A,1,NA,Flowering,0,0,May2021,1343,Not Replaced
2021-05-04,"MP, KM",1,7,exclusion,Mesic,56,ERIFAS,2,39,113,NA,A,6840,NA,Flowering,0,0,May2021,1344,Not Replaced
2021-05-04,"MP, KM",1,7,exclusion,Mesic,57,SALMEL,2,18,20,NA,A,0,NA,Not Flowering,0,0,May2021,1345,Not Replaced
2021-05-04,"MP, KM",1,7,exclusion,Mesic,58,ARTCAL,1,75,69,NA,A,0,NA,Not Flowering,0,0,May2021,1346,Not Replaced
2021-05-04,"MP, KM",1,9,irrigation,Xeric,16,ENCCAL,4,104,170,NA,A,57,NA,Flowering,0,0,May2021,1376,Not Replaced
2021-05-04,"MP, KM",1,9,irrigation,Xeric,17,ARTCAL,2,60,69,NA,A,0,NA,Not Flowering,0,0,May2021,1377,Not Replaced
2021-05-04,"MP, KM",1,9,irrigation,Xeric,19,ENCCAL,3,93,181,NA,A,26,NA,Flowering,0,0,May2021,1379,Not Replaced
2021-05-04,"MP, KM",1,9,irrigation,Xeric,21,SALMEL,4,57,64,NA,A,398,NA,Flowering,0,0,May2021,1381,Not Replaced
2021-05-04,"MP, KM",1,9,irrigation,Xeric,22,ARTCAL,1,47,85,NA,A,0,NA,Not Flowering,0,0,May2021,1382,Not Replaced
2021-05-04,"MP, KM",1,9,irrigation,Xeric,27,SALMEL,2,80,57,NA,A,383,NA,Flowering,0,0,May2021,1387,Not Replaced
2021-05-04,"MP, KM",1,9,irrigation,Xeric,28,ARTCAL,4,40,63,NA,A,0,NA,Not Flowering,0,0,May2021,1388,Not Replaced
2021-05-04,"MP, KM",1,9,irrigation,Xeric,30,ENCCAL,2,100,145,NA,A,48,NA,Flowering,0,0,May2021,1390,Not Replaced
2021-05-04,"MP, KM",1,9,irrigation,Xeric,32,SALMEL,3,74,40,NA,A,650,NA,Flowering,0,0,May2021,1392,Not Replaced
2021-05-04,"MP, KM",1,9,irrigation,Xeric,33,ENCCAL,4,82,91,NA,A,26,NA,Flowering,0,0,May2021,1393,Not Replaced
2021-05-04,"MP, KM",1,9,irrigation,Xeric,39,ENCCAL,3,72,135,NA,A,26,NA,Flowering,0,0,May2021,1399,Not Replaced
2021-05-04,"MP, KM",1,9,irrigation,Xeric,44,ENCCAL,2,93,143,NA,A,41,NA,Flowering,0,0,May2021,1404,Not Replaced
2021-05-04,"MP, KM",1,9,irrigation,Xeric,45,ARTCAL,2,41,59,NA,A,0,NA,Not Flowering,0,0,May2021,1405,Not Replaced
2021-05-04,"MP, KM",1,9,irrigation,Xeric,46,SALMEL,4,0,0,NA,M,0,NA,Not Flowering,0,0,May2021,1406,Not Replaced
2021-05-04,"MP, KM",1,9,irrigation,Xeric,51,SALMEL,2,51,76,NA,A,1940,NA,Flowering,0,0,May2021,1411,Not Replaced
2021-05-04,"MP, KM",1,9,irrigation,Xeric,52,ARTCAL,2,41,62,NA,A,0,NA,Not Flowering,0,0,May2021,1412,Not Replaced
2021-05-04,"MP, KM",1,9,irrigation,Xeric,53,ENCCAL,1,84,152,NA,A,14,NA,Flowering,0,0,May2021,1413,Not Replaced
2021-05-04,"MP, KM",1,9,irrigation,Xeric,55,SALMEL,1,82,153,NA,A,5238,NA,Flowering,0,0,May2021,1415,Not Replaced
2021-05-04,"MP, KM",1,9,irrigation,Xeric,58,ENCCAL,1,131,206,NA,A,49,NA,Flowering,0,0,May2021,1418,Not Replaced
2021-05-04,"JEC, KM",2,1,exclusion,Xeric,15,ENCCAL,3,54.5,70.5,NA,A,4,NA,Flowering,0,0,May2021,1447,Not Replaced
2021-05-04,"JEC, KM",2,1,exclusion,Xeric,16,ARTCAL,3,69,22,NA,D,0,NA,Not Flowering,0,0,May2021,1448,Not Replaced
2021-05-04,"JEC, KM",2,1,exclusion,Xeric,17,ERIFAS,2,34.5,70,NA,A,833,NA,Flowering,0,0,May2021,1449,Not Replaced
2021-05-04,"JEC, KM",2,1,exclusion,Xeric,22,ERIFAS,3,63,83.5,CHECK FOR FLOWERS LATER,A,0,NA,Not Flowering,0,0,May2021,1454,Not Replaced
2021-05-04,"JEC, KM",2,1,exclusion,Xeric,27,ERIFAS,3,11,11.5,NA,A,0,NA,Not Flowering,0,0,May2021,1459,Not Replaced
2021-05-04,"JEC, KM",2,1,exclusion,Xeric,34,ENCCAL,2,0,0,UNSURE WHY THERE IS NOT SIZE,A,24,NA,Flowering,0,0,May2021,1466,Not Replaced
2021-05-04,"JEC, KM",2,1,exclusion,Xeric,39,ARTCAL,4,45,57,NA,A,0,NA,Not Flowering,0,0,May2021,1471,Not Replaced
2021-05-04,"JEC, KM",2,1,exclusion,Xeric,40,ENCCAL,2,69,94,NA,A,5,NA,Flowering,0,0,May2021,1472,Not Replaced
2021-05-04,"JEC, KM",2,1,exclusion,Xeric,43,ARTCAL,3,60,57,NA,A,0,NA,Not Flowering,0,0,May2021,1475,Not Replaced
2021-05-04,"JEC, KM",2,1,exclusion,Xeric,45,ERIFAS,4,56.5,90,NA,A,865,NA,Flowering,0,0,May2021,1477,Not Replaced
2021-05-04,"JEC, KM",2,1,exclusion,Xeric,46,SALMEL,1,1,1.5,NA,A,0,NA,Not Flowering,0,0,May2021,1478,Not Replaced
2021-05-04,"JEC, KM",2,1,exclusion,Xeric,53,SALMEL,1,20.5,9.5,NA,A,0,NA,Not Flowering,0,0,May2021,1485,Not Replaced
2021-05-04,"JEC, KM",2,2,ambient,Mesic,15,ERIFAS,1,21,51,NA,A,720,NA,Flowering,0,0,May2021,1519,Not Replaced
2021-05-04,"JEC, KM",2,2,ambient,Mesic,17,ENCCAL,3,100,149,NA,A,8,NA,Flowering,0,0,May2021,1521,Not Replaced
2021-05-04,"JEC, KM",2,2,ambient,Mesic,21,SALMEL,2,53,39,NA,A,502,NA,Flowering,0,0,May2021,1525,Not Replaced
2021-05-04,"JEC, KM",2,2,ambient,Mesic,22,ENCCAL,4,53,80,NA,A,5,NA,Flowering,0,0,May2021,1526,Not Replaced
2021-05-04,"JEC, KM",2,2,ambient,Mesic,27,SALMEL,4,1,0.5,NA,A,0,NA,Not Flowering,0,0,May2021,1531,Not Replaced
2021-05-04,"JEC, KM",2,2,ambient,Mesic,28,ENCCAL,2,84,97,NA,A,14,NA,Flowering,0,0,May2021,1532,Not Replaced
2021-05-04,"JEC, KM",2,2,ambient,Mesic,29,ARTCAL,1,7,3.5,NA,A,0,NA,Not Flowering,0,0,May2021,1533,Not Replaced
2021-05-04,"JEC, KM",2,2,ambient,Mesic,31,ENCCAL,3,25,31,NA,A,1,NA,Flowering,0,0,May2021,1535,Not Replaced
2021-05-04,"JEC, KM",2,2,ambient,Mesic,40,ARTCAL,3,0,0,NA,M,0,NA,Not Flowering,0,0,May2021,1544,Not Replaced
2021-05-04,"JEC, KM",2,2,ambient,Mesic,42,ENCCAL,4,85,143,NA,A,11,NA,Flowering,0,0,May2021,1546,Not Replaced
2021-05-04,"JEC, KM",2,2,ambient,Mesic,44,ERIFAS,4,44,90,NA,A,11025,NA,Flowering,0,0,May2021,1548,Not Replaced
2021-05-04,"JEC, KM",2,2,ambient,Mesic,45,ENCCAL,3,78,108,NA,A,6,NA,Flowering,0,0,May2021,1549,Not Replaced
2021-05-04,"JEC, KM",2,2,ambient,Mesic,51,ENCCAL,3,64,110,NA,A,6,NA,Flowering,0,0,May2021,1555,Not Replaced
2021-05-04,"JEC, KM",2,2,ambient,Mesic,52,SALMEL,4,22,16,NA,A,0,NA,Not Flowering,0,0,May2021,1556,Not Replaced
2021-05-04,"JEC, KM",2,2,ambient,Mesic,53,ARTCAL,2,40,55,NA,A,0,NA,Not Flowering,0,0,May2021,1557,Not Replaced
2021-05-04,"JEC, KM",2,2,ambient,Mesic,54,ERIFAS,4,1,1,NA,D,0,NA,Not Flowering,0,0,May2021,1558,Not Replaced
2021-05-04,"JEC, KM",2,2,ambient,Mesic,55,SALMEL,3,46,19,NA,A,0,NA,Not Flowering,0,0,May2021,1559,Not Replaced
2021-05-04,"JEC, KM",2,2,ambient,Mesic,56,ENCCAL,1,64,87,NA,A,9,NA,Flowering,0,0,May2021,1560,Not Replaced
2021-05-04,"JEC, KM",2,2,ambient,Mesic,58,ERIFAS,4,33,95,NA,A,9625,NA,Flowering,0,0,May2021,1562,Not Replaced
2021-05-04,"JEC, KM",2,5,ambient,Xeric,15,ENCCAL,4,91,151,NA,A,96,NA,Flowering,0,0,May2021,1591,Not Replaced
2021-05-04,"JEC, KM",2,5,ambient,Xeric,20,ENCCAL,4,75,116,NA,A,6,NA,Flowering,0,0,May2021,1596,Not Replaced
2021-05-04,"JEC, KM",2,5,ambient,Xeric,29,ENCCAL,4,43,41,NA,A,3,NA,Flowering,0,0,May2021,1605,Not Replaced
2021-05-04,"JEC, KM",2,5,ambient,Xeric,40,ARTCAL,2,38,34,NA,A,0,NA,Not Flowering,0,0,May2021,1616,Not Replaced
2021-05-04,"JEC, KM",2,5,ambient,Xeric,56,SALMEL,2,3,1,NA,D,0,NA,Not Flowering,0,0,May2021,1632,Not Replaced
2021-05-04,"JEC, KM",2,6,irrigation,Mesic,18,ENCCAL,3,45,86,NA,A,10,NA,Flowering,0,0,May2021,1666,Not Replaced
2021-05-04,"JEC, KM",2,6,irrigation,Mesic,21,ENCCAL,4,81,132,NA,A,35,NA,Flowering,0,0,May2021,1669,Not Replaced
2021-05-04,"JEC, KM",2,6,irrigation,Mesic,22,ARTCAL,2,13,4,NA,A,0,NA,Not Flowering,0,0,May2021,1670,Not Replaced
2021-05-04,"JEC, KM",2,6,irrigation,Mesic,28,ENCCAL,3,85,93,NA,A,15,NA,Flowering,0,0,May2021,1676,Not Replaced
2021-05-04,"JEC, KM",2,6,irrigation,Mesic,44,SALMEL,4,75,48,NA,A,50,NA,Flowering,0,0,May2021,1692,Not Replaced
2021-05-04,"JEC, KM",2,6,irrigation,Mesic,46,ENCCAL,3,72,88,NA,A,1,NA,Flowering,0,0,May2021,1694,Not Replaced
2021-05-04,"MP, KM",2,7,exclusion,Mesic,16,ENCCAL,2,77,55,NA,A,6,NA,Flowering,0,0,May2021,1736,Not Replaced
2021-05-04,"MP, KM",2,7,exclusion,Mesic,17,ARTCAL,4,102,139,NA,A,0,NA,Not Flowering,0,0,May2021,1737,Not Replaced
2021-05-04,"MP, KM",2,7,exclusion,Mesic,18,ERIFAS,3,59.5,140,NA,A,20400,NA,Flowering,0,0,May2021,1738,Not Replaced
2021-05-04,"MP, KM",2,7,exclusion,Mesic,19,SALMEL,3,27,23,NA,A,0,NA,Not Flowering,0,0,May2021,1739,Not Replaced
2021-05-04,"MP, KM",2,7,exclusion,Mesic,20,ENCCAL,3,46,82,NA,A,5,NA,Flowering,0,0,May2021,1740,Not Replaced
2021-05-04,"MP, KM",2,7,exclusion,Mesic,27,ARTCAL,4,103,108,NA,A,0,NA,Not Flowering,0,0,May2021,1747,Not Replaced
2021-05-04,"MP, KM",2,7,exclusion,Mesic,30,SALMEL,2,20,13,NA,A,0,NA,Not Flowering,0,0,May2021,1750,Not Replaced
2021-05-04,"MP, KM",2,7,exclusion,Mesic,31,ARTCAL,2,52,59,NA,A,0,NA,Not Flowering,0,0,May2021,1751,Not Replaced
2021-05-04,"MP, KM",2,7,exclusion,Mesic,32,SALMEL,1,75,32,NA,A,250,NA,Flowering,0,0,May2021,1752,Not Replaced
2021-05-04,"MP, KM",2,7,exclusion,Mesic,33,ENCCAL,2,68,122,NA,A,22,NA,Flowering,0,0,May2021,1753,Not Replaced
2021-05-04,"MP, KM",2,7,exclusion,Mesic,39,ENCCAL,1,89,135,NA,A,8,NA,Flowering,0,0,May2021,1759,Not Replaced
2021-05-04,"MP, KM",2,7,exclusion,Mesic,40,ARTCAL,2,77,65,NA,A,0,NA,Not Flowering,0,0,May2021,1760,Not Replaced
2021-05-04,"MP, KM",2,7,exclusion,Mesic,41,ERIFAS,1,52,101,NA,A,18400,NA,Flowering,0,0,May2021,1761,Not Replaced
